transaction_id,date,magasin_id,montant,categorie,client_id
TXN_003745,15/04/2024,MAG_033,130.37,Alimentaire,CLIENT_0908
TXN_003746,30/01/2024,MAG_006,195.09,Maison,CLIENT_0814
TXN_003747,02/04/2024,MAG_040,464.12,Électronique,
TXN_003748,2024/04/26,MAG_022,378.35,Beauté,CLIENT_0809
TXN_003749,19/05/2024,MAG_029,165.02,Beauté,CLIENT_0090
TXN_003750,02/13/2024,MAG_038,369.79,Maison,CLIENT_0172
TXN_003751,11-04-2024,MAG_003,119.32,Textile,
TXN_003752,20-06-2024,MAG_012,399.68,Textile,CLIENT_0379
TXN_003753,31-03-2024,MAG_034,97.34,Électronique,CLIENT_0475
TXN_003754,07-01-2024,MAG_045,299.94,Alimentaire,
TXN_003755,2024/01/24,MAG_023,421.72,Textile,
TXN_003756,2024-01-02,MAG_012,98.58,Textile,CLIENT_0663
TXN_003757,06/04/2024,MAG_047,331.83,Alimentaire,CLIENT_0929
TXN_003758,2024-05-14,MAG_008,263.52,Maison,CLIENT_0703
TXN_003759,2024-04-03,MAG_037,51.76,Alimentaire,CLIENT_0516
TXN_003760,2024/04/21,MAG_014,270.09,Électronique,n/a
TXN_003761,2024/01/21,MAG_047,296.33,Électronique,CLIENT_0768
TXN_003762,2024-04-28,MAG_045,486.54,Textile,CLIENT_0391
TXN_003763,05/22/2024,MAG_034,27.01,NULL,CLIENT_0940
TXN_003764,01/03/2024,MAG_031,269.81,Beauté,N/A
TXN_003765,2024/05/20,MAG_025,306.28,Textile,n/a
TXN_003766,05/28/2024,MAG_031,450.11,Beauté,CLIENT_0340
TXN_003767,20/03/2024,MAG_004,330.39,Beauté,null
TXN_003768,2024/05/02,MAG_011,5.6,Textile,CLIENT_0219
TXN_003769,06/06/2024,MAG_019,270.64,Textile,#N/A
TXN_003770,02/09/2024,MAG_004,129.72,Électronique,CLIENT_0499
TXN_003771,2024/03/12,MAG_042,109.65,Textile,CLIENT_0766
TXN_003772,2024/01/29,MAG_005,213.62,,CLIENT_0617
TXN_003773,2024-02-20,MAG_045,10.05,Textile,CLIENT_0131
TXN_003774,01/10/2024,MAG_041,107.89,Alimentaire,CLIENT_0960
TXN_003775,27/06/2024,MAG_010,113.41,Textile,  
TXN_003776,2024-04-22,MAG_INEXISTANT_008,182.79,Textile,  
TXN_003777,2024/04/05,MAG_046,101.01,Textile,
TXN_003778,04/16/2024,MAG_022,443.74,Maison,CLIENT_0406
TXN_003779,02/20/2024,MAG_001,342.68,Alimentaire,N/A
TXN_003780,2024-06-01,MAG_015,467.78,maiSON,CLIENT_0701
TXN_003781,2024-01-06,MAG_042,85.14,Beauté,
TXN_003782,16-04-2024,MAG_044,442.31,Alimentaire,CLIENT_0306
TXN_003783,2024/04/06,MAG_039,25.23,Textile,CLIENT_0768
TXN_003784,05/15/2024,MAG_014,64.07,Alimentaire,CLIENT_0254
TXN_003785,18-05-2024,MAG_018,38.11,Maison,CLIENT_0167
TXN_003786,2024-02-08,MAG_037,45.17,Textile,CLIENT_0430
TXN_003787,04-05-2024,MAG_INEXISTANT_001,253.04,Électronique,CLIENT_0571
TXN_003788,04-04-2024,MAG_027,421.51,Maison,CLIENT_0977
TXN_003789,11/01/2024,MAG_025,120.76,Maison,CLIENT_0087
TXN_003790,05/26/2024,MAG_033,403.07,Électronique,CLIENT_0062
TXN_003791,03/18/2024,MAG_038,147.04,Électronique,CLIENT_0672
TXN_003792,10/01/2024,MAG_029,482.83,Maison,CLIENT_0702
TXN_003793,2024/03/19,MAG_039,386.25,Textile,CLIENT_0427
TXN_003794,29-03-2024,MAG_INEXISTANT_001,154.64,Beauté,CLIENT_0172
TXN_003795,26-04-2024,MAG_INEXISTANT_004,69.09,Textile,CLIENT_0138
TXN_003796,04/21/2024,MAG_008,48.79,Textile,CLIENT_0222
TXN_003797,2024/04/15,MAG_043,73.04,Électronique,CLIENT_0713
TXN_003798,2024/03/23,MAG_018,338.39,Alimentaire,CLIENT_0871
TXN_003799,2024/05/11,MAG_041,443.71,Alimentaire,CLIENT_0753
TXN_003800,2024-05-06,MAG_039,475.43,Beauté,CLIENT_0758
TXN_003801,06/08/2024,MAG_027,78.02,Textile,
TXN_003802,01/22/2024,MAG_043,302.39,Maison,CLIENT_0226
TXN_003803,21/02/2024,MAG_036,172.72,Textile,CLIENT_0738
TXN_003804,03/13/2024,MAG_INEXISTANT_008,487.18,Textile,
TXN_003805,2024-01-15,MAG_024,268.16,Textgile,n/a
TXN_003806,2024/06/25,MAG_016,43.39,Électronique,CLIENT_0512
TXN_003807,04/13/2024,MAG_002,190.06,Électronique,CLIENT_0885
TXN_003808,04/29/2024,MAG_050,365.24,Beauté,CLIENT_0512
TXN_003809,03/25/2024,MAG_030,203.68,Électronique,CLIENT_0970
TXN_003810,02/21/2024,MAG_024,483.69,Maison,CLIENT_0578
TXN_003811,2024/04/30,MAG_018,199.55,#N/A,CLIENT_0392
TXN_003812,17/01/2024,MAG_028,108.27,Électronique,CLIENT_0081
TXN_003813,2024/02/15,MAG_022,146.35,Alimentaire,CLIENT_0715
TXN_003814,01/03/2024,MAG_037,169.36,Beauté,CLIENT_0521
TXN_003815,2024/01/23,MAG_022,96.76,Maison,CLIENT_0147
TXN_003816,03/23/2024,MAG_024,289.98,Maison,CLIENT_0865
TXN_003817,2024-04-24,MAG_012,60.86,Textile,CLIENT_0465
TXN_003818,2024-03-11,MAG_009,123.6,Beauté,CLIENT_0273
TXN_003819,2024-02-16,MAG_025,65.66,Électronique,CLIENT_0684
TXN_003820,08/03/2024,MAG_042,274.51,Textile,
TXN_003821,02/10/2024,MAG_INEXISTANT_007,409.21,Électronique,CLIENT_0908
TXN_003822,20-03-2024,MAG_014,360.61,Alimentaire,CLIENT_0581
TXN_003823,15/04/2024,MAG_015,330.6,Maison,
TXN_003824,2024/01/27,MAG_044,452.32,Alimentaire,CLIENT_0662
TXN_003825,06/24/2024,MAG_047,65.38,Beauté,CLIENT_0942
TXN_003826,02/12/2024,MAG_010,466.3,Alimentaire,CLIENT_0748
TXN_003827,05/20/2024,MAG_029,50.73,Beauté,
TXN_003828,22/03/2024,MAG_011,108.51,Électronique,null
TXN_003829,2024-05-09,MAG_030,133.58,Maison,
TXN_003830,2024-05-07,MAG_013,323.19,Textile,CLIENT_0709
TXN_003831,15/05/2024,MAG_027,399.33,Textile,
TXN_003832,23-04-2024,MAG_030,229.22,Beauté,CLIENT_0410
TXN_003833,23-06-2024,MAG_021,206.34,Textile,CLIENT_0004
TXN_003834,01/29/2024,MAG_018,455.96,Alimentaire,
TXN_003835,2024-02-09,MAG_029,466.55,Alimentaire,CLIENT_0950
TXN_003836,2024-04-04,MAG_021,326.29,Alimentaire,CLIENT_0026
TXN_003837,08/02/2024,MAG_031,428.89,Textile,CLIENT_0068
TXN_003838,2024-03-20,MAG_012,163.3,Textile,CLIENT_0436
TXN_003839,2024-01-07,MAG_039,154.06,Beauté,null
TXN_003840,25-02-2024,MAG_049,202.01,Alimentaire,CLIENT_0169
TXN_003841,2024/01/09,MAG_013,65.2,Maison,CLIENT_0355
TXN_003842,30/03/2024,MAG_046,81.32,Maison,
TXN_003843,07-01-2024,MAG_039,324.21,Beauté,CLIENT_0803
TXN_003844,2024/03/04,MAG_INEXISTANT_006,68.27,Électronique,CLIENT_0361
TXN_003845,17/06/2024,MAG_044,110.54,Textile,CLIENT_0174
TXN_003846,08/02/2024,MAG_041,348.15,Maison,
TXN_003847,2024/06/28,MAG_040,99.1,Beauté,CLIENT_0623
TXN_003848,14/02/2024,MAG_001,147.23,Maison,CLIENT_0801
TXN_003849,31-03-2024,MAG_015,68.96,Maison,CLIENT_0090
TXN_003850,09-05-2024,MAG_023,486.14,Maison,CLIENT_0094
TXN_003851,2024/01/13,MAG_036,488.18,  ,#N/A
TXN_003852,2024/02/17,MAG_025,305.53,Alimentaire,CLIENT_0827
TXN_003853,2024-02-10,MAG_013,193.66,Alimentaire,CLIENT_0504
TXN_003854,2024/02/01,MAG_010,201.23,Électronique,
TXN_003855,2024-02-26,MAG_036,340.5,Textile,CLIENT_0987
TXN_003856,05/06/2024,MAG_043,397.91,Maison,CLIENT_0547
TXN_003857,03/07/2024,MAG_050,204.26,Textile,CLIENT_0454
TXN_003858,08/03/2024,MAG_009,76.85,Textile,CLIENT_0146
TXN_003859,2024/02/11,MAG_046,256.64,Alimentaire,  
TXN_003860,05/03/2024,MAG_010,176.32,Beauté,CLIENT_0735
TXN_003861,19/06/2024,MAG_044,317.51,Textile,CLIENT_0752
TXN_003862,2024/03/31,MAG_026,33.29,Textile,
TXN_003863,27-03-2024,MAG_014,188.94,Alimentaire,CLIENT_0249
TXN_003864,2024-06-11,MAG_047,-242.0,Textile,CLIENT_0876
TXN_003865,14-06-2024,MAG_008,268.13,Électronique,
TXN_003866,2024-06-24,MAG_032,141.51,Textile,CLIENT_0498
TXN_003867,06/20/2024,MAG_021,118.41,Beauté,CLIENT_0791
TXN_003868,2024-02-01,MAG_042,283.03,Textile,CLIENT_0910
TXN_003869,2024-06-17,MAG_005,113.78,Maivson,CLIENT_0521
TXN_003870,14-03-2024,MAG_043,202.65,Beauté,CLIENT_0673
TXN_003871,03-04-2024,MAG_025,36.31,Électronique,CLIENT_0047
TXN_003872,02/04/2024,MAG_021,129.46,Alimentaire,null
TXN_003873,09-06-2024,MAG_043,38.31,Alimentaire,CLIENT_0738
TXN_003874,03/09/2024,MAG_005,43.36,Électronique,  
TXN_003875,2024/03/10,MAG_002,286.94,Alimentaire,NULL
TXN_003876,04/06/2024,MAG_038,492.46,Beauté,null
TXN_003877,2024-05-20,MAG_032,182.09,Textile,CLIENT_0489
TXN_003878,01-01-2024,MAG_009,13.99,Textile,
TXN_003879,2024-02-10,MAG_INEXISTANT_001,40.2,Maison,CLIENT_0140
TXN_003880,18/06/2024,MAG_006,79.09,Alimentaire,#N/A
TXN_003881,03-03-2024,MAG_049,359.64,Beauté,CLIENT_0474
TXN_003882,2024-05-16,MAG_037,325.4,#N/A,CLIENT_0580
TXN_003883,13-05-2024,MAG_031,111.73,Textile,
TXN_003884,05/05/2024,MAG_031,119.51,Beauté,
TXN_003885,03-02-2024,MAG_029,327.76,Alimentaire,CLIENT_0983
TXN_003886,2024/03/27,MAG_INEXISTANT_010,482.1,Beauté,CLIENT_0487
TXN_003887,15/06/2024,MAG_035,213.08,null,
TXN_003888,10/06/2024,MAG_044,287.97,Électronique,CLIENT_0119
TXN_003889,06/03/2024,MAG_006,316.83,Maison,CLIENT_0317
TXN_003890,02/18/2024,MAG_002,477.14,Beauté,CLIENT_0187
TXN_003891,2024-02-29,MAG_008,76.64,#N/A,
TXN_003892,05/30/2024,MAG_005,179.23,Alimentaire,CLIENT_0498
TXN_003893,06-04-2024,MAG_018,496.63,Beauté,CLIENT_0819
TXN_003894,2024-03-13,MAG_031,8.41,Alimentaire,CLIENT_0144
TXN_003895,04/17/2024,MAG_036,234.81,Électronique,CLIENT_0558
TXN_003896,06/19/2024,MAG_049,220.45,Maison,CLIENT_0587
TXN_003897,2024-04-24,MAG_038,227.82,Électronique,
TXN_003898,2024-02-21,MAG_025,445.81,Maison,
TXN_003899,06/03/2024,MAG_022,21.35,Maison,CLIENT_0362
TXN_003900,2024/03/21,MAG_INEXISTANT_004,237.78,Alimentaire,CLIENT_0757
TXN_003901,08/04/2024,MAG_018,284.7,Beauté,CLIENT_0986
TXN_003902,04/28/2024,MAG_029,44.14,Beauté,CLIENT_0141
TXN_003903,25/05/2024,MAG_045,193.18,Électronique,CLIENT_0051
TXN_003904,26/06/2024,MAG_024,298.81,Alimentaire,null
TXN_003905,30-03-2024,MAG_008,84.95,Textile,CLIENT_0424
TXN_003906,2024-06-21,MAG_014,216.15,Textile,
TXN_003907,2024/03/21,MAG_040,148.54,Beauté,N/A
TXN_003908,23-05-2024,MAG_037,382.91,Beauté,CLIENT_0358
TXN_003909,03/13/2024,MAG_027,330.44,Textile,
TXN_003910,25/03/2024,MAG_049,134.55,Électronique,null
TXN_003911,03/19/2024,MAG_046,132.41,Alimentaire,CLIENT_0627
TXN_003912,2024/02/01,MAG_026,286.85,Beauté,
TXN_003913,03/03/2024,MAG_049,305.69,Électronique,CLIENT_0593
TXN_003914,25-04-2024,MAG_019,117.08,Électronique,
TXN_003915,08/03/2024,MAG_002,265.28,Beauté,n/a
TXN_003916,27-02-2024,MAG_004,298.69,Beauté,CLIENT_0132
TXN_003917,2024/06/03,MAG_047,241.13,Textile,CLIENT_0686
TXN_003918,2024/05/16,MAG_042,386.42,Beauté,CLIENT_0879
TXN_003919,2024-03-10,MAG_007,128.34,Alimentaire,
TXN_003920,2024-05-26,MAG_029,68.9,Textile,CLIENT_0882
TXN_003921,05/02/2024,MAG_049,26.46,Électronique,CLIENT_0921
TXN_003922,05/12/2024,MAG_023,100.39,Maison,
TXN_003923,27/03/2024,MAG_INEXISTANT_008,401.17,Textile,
TXN_003924,01/10/2024,MAG_016,10.03,Électronique,CLIENT_0581
TXN_003925,20/04/2024,MAG_020,193.84,Alimentaire,#N/A
TXN_003926,05/06/2024,MAG_015,285.45,Alimentaire,CLIENT_0919
TXN_003927,01/04/2024,MAG_007,72.5,Alimentaire,CLIENT_0752
TXN_003928,2024/04/28,MAG_022,429.94,Électronique,null
TXN_003929,06/01/2024,MAG_026,99.21,Beauté,CLIENT_0644
TXN_003930,22-06-2024,MAG_031,482.1,Beauté,  
TXN_003931,01/21/2024,MAG_INEXISTANT_010,306.69,Alimentaire,null
TXN_003932,04/02/2024,MAG_036,-152.68,Électronique,CLIENT_0407
TXN_003933,2024/04/09,MAG_015,46.9,Textile,CLIENT_0564
TXN_003934,04/04/2024,MAG_004,443.08,Électronique,CLIENT_0196
TXN_003935,2024-04-14,MAG_011,466.73,Textile,CLIENT_0879
TXN_003936,04/03/2024,MAG_INEXISTANT_004,-158.46,Électronique,CLIENT_0272
TXN_003937,04/14/2024,MAG_014,329.73,,CLIENT_0238
TXN_003938,2024/06/18,MAG_029,358.53,Maison,CLIENT_0760
TXN_003939,2024/06/26,MAG_044,401.49,Maison,CLIENT_0852
TXN_003940,08/01/2024,MAG_003,278.32,Électronique,  
TXN_003941,12/03/2024,MAG_025,377.87,Alimentaire,CLIENT_0908
TXN_003942,16-06-2024,MAG_006,325.08,Maison,CLIENT_0911
TXN_003943,2024-03-14,MAG_005,235.58,Textile,  
TXN_003944,2024/02/23,MAG_021,33.93,Textile,CLIENT_0813
TXN_003945,2024/04/03,MAG_INEXISTANT_001,85.87,Beauté,CLIENT_0967
TXN_003946,12-03-2024,MAG_028,198.47,Textile,CLIENT_0770
TXN_003947,27/03/2024,MAG_047,436.71,Textile,CLIENT_0206
TXN_003948,04/02/2024,MAG_034,497.04,Beauté,
TXN_003949,03-01-2024,MAG_009,13.04,Électronique,CLIENT_0588
TXN_003950,28/01/2024,MAG_014,106.18,Alimentaire,
TXN_003951,06-01-2024,MAG_INEXISTANT_004,102.65,null,CLIENT_0452
TXN_003952,18-01-2024,MAG_047,347.67,Maison,CLIENT_0374
TXN_003953,03-01-2024,MAG_INEXISTANT_008,428.67,Textile,CLIENT_0625
TXN_003954,05/06/2024,MAG_023,376.7,Électronique,
TXN_003955,15/01/2024,MAG_012,142.61,Électronique,CLIENT_0058
TXN_003956,2024/01/21,MAG_012,455.57,Beauté,#N/A
TXN_003957,07/03/2024,MAG_032,89.46,Alimentaire,
TXN_003958,03-02-2024,MAG_003,67.89,Électronique,CLIENT_0070
TXN_003959,2024-05-28,MAG_048,399.6,Alimentaire,CLIENT_0466
TXN_003960,02/11/2024,MAG_011,332.65,Textile,CLIENT_0054
TXN_003961,04/05/2024,MAG_004,222.48,Maison,CLIENT_0677
TXN_003962,19-05-2024,MAG_030,366.18,Alimentaire,
TXN_003963,06/13/2024,MAG_041,347.04,Électronique,CLIENT_0424
TXN_003964,28/01/2024,MAG_040,394.4,Beauté,NULL
TXN_003965,08/03/2024,MAG_004,196.23,Beauoté,CLIENT_0808
TXN_003966,2024/06/22,MAG_031,316.32,Électronique,CLIENT_0894
TXN_003967,2024-01-17,MAG_012,82.0,Beauté,
TXN_003968,2024/05/29,MAG_045,174.9,,CLIENT_0289
TXN_003969,06/03/2024,MAG_033,363.73,Textile,CLIENT_0498
TXN_003970,2024-03-04,MAG_041,97.88,Beauté,CLIENT_0814
TXN_003971,2024-02-17,MAG_007,69.35,Alimentaire,
TXN_003972,2024-01-31,MAG_034,231.66,Beauté,CLIENT_0242
TXN_003973,27-06-2024,MAG_023,491.35,Beauté,CLIENT_0827
TXN_003974,06-06-2024,MAG_004,336.46,Alimentaire,
TXN_003975,13/01/2024,MAG_032,149.22,Alimentaire,CLIENT_0613
TXN_003976,2024/02/08,MAG_023,56.27,Beauté,CLIENT_0258
TXN_003977,2024-06-26,MAG_023,93.21,Électronique,N/A
TXN_003978,27-01-2024,MAG_012,91.87,Maison,CLIENT_0767
TXN_003979,06/03/2024,MAG_016,114.05,Maison,
TXN_003980,11/02/2024,MAG_002,183.55,Électronique,CLIENT_0148
TXN_003981,01/29/2024,MAG_025,92.19,Électronique,
TXN_003982,31/05/2024,MAG_042,194.34,Textile,N/A
TXN_003983,01/01/2024,MAG_045,272.09,Textile,CLIENT_1000
TXN_003984,03/15/2024,MAG_019,154.51,,CLIENT_0515
TXN_003985,05/12/2024,MAG_032,256.74,Beauté,
TXN_003986,2024-01-04,MAG_018,234.99,Textile,
TXN_003987,04/05/2024,MAG_040,343.14,Beauté,
TXN_003988,19/01/2024,MAG_040,384.21,Électronique,CLIENT_0807
TXN_003989,23/06/2024,MAG_029,250.93,Beauté,CLIENT_0407
TXN_003990,2024/04/19,MAG_041,330.68,Textile,CLIENT_0759
TXN_003991,22-03-2024,MAG_027,120.42,Textile,CLIENT_0944
TXN_003992,07/05/2024,MAG_031,162.86,Textile,
TXN_003993,2024-04-01,MAG_037,81.04,Maison,
TXN_003994,2024/04/12,MAG_023,273.65,Textile,CLIENT_0138
TXN_003995,08/01/2024,MAG_042,187.6,Textile,CLIENT_0607
TXN_003996,14/03/2024,MAG_008,40.31,Maison,CLIENT_0044
TXN_003997,08-02-2024,MAG_038,162.28,Beauté,CLIENT_0239
TXN_003998,21-04-2024,MAG_016,234.32,Textile,CLIENT_0177
TXN_003999,2024-06-08,MAG_047,151.85,Textile,CLIENT_0442
TXN_004000,2024/04/06,MAG_INEXISTANT_002,170.94,Électronique,
TXN_004001,2024-01-07,MAG_042,336.07,Électronique,CLIENT_0200
TXN_004002,2024-02-22,MAG_047,57.95,Beauté,CLIENT_0045
TXN_004003,10/03/2024,MAG_037,269.54,NULL,n/a
TXN_004004,2024-06-13,MAG_006,-92.51,Textile,CLIENT_0973
TXN_004005,2024/02/14,MAG_005,189.2,Électronique,CLIENT_0679
TXN_004006,29-01-2024,MAG_046,189.38,Textile,
TXN_004007,05/19/2024,MAG_027,270.21,Maison,
TXN_004008,2024/01/03,MAG_007,382.97,Alimentaire,CLIENT_0335
TXN_004009,03/08/2024,MAG_036,270.93,Maison,
TXN_004010,2024-03-19,MAG_049,-71.11,Alimentaire,n/a
TXN_004011,09-04-2024,MAG_012,287.16,Beauté,CLIENT_0453
TXN_004012,2024/06/12,MAG_034,242.82,Électronique,CLIENT_0336
TXN_004013,04/09/2024,MAG_041,203.85,Maison,CLIENT_0794
TXN_004014,31/01/2024,MAG_039,220.5,Textile,
TXN_004015,16/03/2024,MAG_043,94.24,Beauté,CLIENT_0733
TXN_004016,21/04/2024,MAG_010,93.63,,
TXN_004017,01/05/2024,MAG_020,346.64,Alimentaire,CLIENT_0168
TXN_004018,06/05/2024,MAG_017,268.29,Alimentaire,CLIENT_0751
TXN_004019,2024-05-04,MAG_033,458.93,Beauté,CLIENT_0093
TXN_004020,2024/04/30,MAG_040,226.02,Maison,
TXN_004021,2024/06/05,MAG_039,488.5,Électronique,
TXN_004022,2024/06/25,MAG_034,52.78,Textile,CLIENT_0716
TXN_004023,2024-02-20,MAG_INEXISTANT_002,369.0,Alimentaire,null
TXN_004024,2024-04-20,MAG_028,207.86,Textile,#N/A
TXN_004025,2024/01/02,MAG_023,468.44,Textile,
TXN_004026,2024-03-27,MAG_013,274.27,n/a,
TXN_004027,03/23/2024,MAG_INEXISTANT_001,166.69,Textile,CLIENT_0251
TXN_004028,05/15/2024,MAG_016,277.17,Alimentaire,CLIENT_0567
TXN_004029,25/06/2024,MAG_011,462.83,Beauté,
TXN_004030,2024-06-17,MAG_INEXISTANT_010,384.82,Alimentaire,CLIENT_0462
TXN_004031,11/04/2024,MAG_035,350.27,tEXTIlE,null
TXN_004032,2024/05/03,MAG_027,450.56,Alimentaire,CLIENT_0345
TXN_004033,11-06-2024,MAG_008,442.22,Beauté,CLIENT_0182
TXN_004034,2024/04/11,MAG_030,56.85,Maison,CLIENT_0313
TXN_004035,28/01/2024,MAG_001,486.71,Textile,#N/A
TXN_004036,2024/05/09,MAG_011,104.56,Textile,CLIENT_0157
TXN_004037,26/01/2024,MAG_044,272.58,Beauté,NULL
TXN_004038,2024-02-17,MAG_030,369.9,aLimenTAirE,CLIENT_0651
TXN_004039,17/05/2024,MAG_034,54.72,Électronique,CLIENT_0789
TXN_004040,20-01-2024,MAG_040,68.08,Beauté,CLIENT_0980
TXN_004041,2024-04-14,MAG_008,233.02,Beauté,CLIENT_0361
TXN_004042,31/05/2024,MAG_027,291.88,Beauté,CLIENT_0555
TXN_004043,26/06/2024,MAG_020,178.22,Maison,CLIENT_0753
TXN_004044,21-06-2024,MAG_002,495.38,Textile,CLIENT_0386
TXN_004045,2024/04/04,MAG_045,476.9,Maison,N/A
TXN_004046,2024-02-13,MAG_040,435.59,Beauté,CLIENT_0142
TXN_004047,2024/03/23,MAG_029,106.05,Beauté,
TXN_004048,05/31/2024,MAG_037,446.1,Textile,N/A
TXN_004049,2024-02-27,MAG_INEXISTANT_010,140.05,Maison,#N/A
TXN_004050,2024/04/23,MAG_048,152.44,Textile,CLIENT_0883
TXN_004051,04/06/2024,MAG_002,225.3,Maison,CLIENT_0784
TXN_004052,2024-06-07,MAG_027,214.41,Électronique,CLIENT_0783
TXN_004053,2024-04-22,MAG_037,311.27,Maison,CLIENT_0576
TXN_004054,01/01/2024,MAG_036,-392.01,Maison,CLIENT_0703
TXN_004055,2024/06/23,MAG_032,131.18,Électronique,CLIENT_0872
TXN_004056,2024/05/26,MAG_019,205.79,Alimentaire,CLIENT_0199
TXN_004057,04-06-2024,MAG_033,424.26,Alimentaire,CLIENT_0474
TXN_004058,03/03/2024,MAG_INEXISTANT_005,420.25,Beauté,CLIENT_0212
TXN_004059,2024-04-12,MAG_047,292.85,Beauté,
TXN_004060,2024-04-07,MAG_019,389.32,Beauté,CLIENT_0272
TXN_004061,15/03/2024,MAG_021,9.89,Beauté,CLIENT_0679
TXN_004062,06/12/2024,MAG_033,404.07,Alimentaire,n/a
TXN_004063,13/02/2024,MAG_INEXISTANT_002,418.67,Alimentaire,CLIENT_0409
TXN_004064,02/05/2024,MAG_030,24.35,Maison,CLIENT_0567
TXN_004065,03/06/2024,MAG_004,13.95,Beauté,  
TXN_004066,16/05/2024,MAG_017,182.49,Alimentaire,
TXN_004067,2024-05-22,MAG_035,288.7,,
TXN_004068,2024/03/25,MAG_031,156.04,Beauté,CLIENT_0243
TXN_004069,2024-06-07,MAG_039,369.76,Électronique,CLIENT_0567
TXN_004070,2024-03-29,MAG_027,492.2,Textile,CLIENT_0153
TXN_004071,2024-04-24,MAG_024,458.02,Alimentaire,CLIENT_0218
TXN_004072,12-01-2024,MAG_044,175.73,Maison,CLIENT_0105
TXN_004073,2024-05-31,MAG_INEXISTANT_010,181.17,Textile,  
TXN_004074,04/01/2024,MAG_025,149.93,Beauté,
TXN_004075,05/24/2024,MAG_013,413.61,Beauté,CLIENT_0443
TXN_004076,2024-04-24,MAG_037,30.63,Maison,
TXN_004077,16-06-2024,MAG_008,267.76,Textile,CLIENT_0900
TXN_004078,13-06-2024,MAG_003,20.46,Textile,
TXN_004079,04/05/2024,MAG_045,65.82,Textile,
TXN_004080,16/03/2024,MAG_INEXISTANT_005,475.1,Électronique,CLIENT_0616
TXN_004081,06/01/2024,MAG_003,199.73,Électronique,CLIENT_0978
TXN_004082,04/18/2024,MAG_036,451.68,Maison,CLIENT_0169
TXN_004083,2024-03-18,MAG_003,192.03,Textile,
TXN_004084,23-03-2024,MAG_023,307.58,Maison,
TXN_004085,05/02/2024,MAG_021,466.56,Textile,CLIENT_0962
TXN_004086,16/02/2024,MAG_008,306.45,Électronique,CLIENT_0221
TXN_004087,2024-06-11,MAG_042,331.65,Maison,#N/A
TXN_004088,05/07/2024,MAG_020,242.8,Maison,null
TXN_004089,05/18/2024,MAG_019,343.94,Électronique,  
TXN_004090,2024-02-27,MAG_039,221.35,N/A,
TXN_004091,29-02-2024,MAG_035,116.49,Alimentaire,CLIENT_0851
TXN_004092,21/01/2024,MAG_009,147.3,Électronique,CLIENT_0105
TXN_004093,2024-02-12,MAG_045,415.31,Beauté,CLIENT_0004
TXN_004094,2024-03-04,MAG_026,-68.22,Textile,CLIENT_0953
TXN_004095,18/01/2024,MAG_046,390.67,Textile,CLIENT_0649
TXN_004096,2024/04/28,MAG_032,82.74,Électronique,
TXN_004097,05/19/2024,MAG_INEXISTANT_004,310.66,Beauté,CLIENT_0730
TXN_004098,21/06/2024,MAG_021,279.3,Textile,
TXN_004099,29/05/2024,MAG_043,156.11,Électronique,CLIENT_0730
TXN_004100,03/21/2024,MAG_007,206.01,Beauté,
TXN_004101,2024-05-05,MAG_024,309.4,Maison,n/a
TXN_004102,03/27/2024,MAG_004,266.9,Alimentaire,CLIENT_0316
TXN_004103,06/02/2024,MAG_006,132.87,Maison,
TXN_004104,09/03/2024,MAG_031,119.01,Électronique,CLIENT_0366
TXN_004105,02/06/2024,MAG_020,221.99,Beauté,CLIENT_0115
TXN_004106,2024/04/28,MAG_008,181.42,Électronique,CLIENT_0471
TXN_004107,21/02/2024,MAG_017,148.25,Beauté,
TXN_004108,2024-03-26,MAG_015,246.72,Beauté,n/a
TXN_004109,26-02-2024,MAG_013,66.78,Textile,CLIENT_0086
TXN_004110,2024/01/18,MAG_045,104.51,Beauté,N/A
TXN_004111,2024-04-19,MAG_003,258.93,Beautér,
TXN_004112,31/03/2024,MAG_012,242.56,Maison,CLIENT_0010
TXN_004113,2024-03-14,MAG_036,-220.22,Électronique,
TXN_004114,21-03-2024,MAG_012,65.5,Électronique,
TXN_004115,24/03/2024,MAG_043,110.29,Électronique,N/A
TXN_004116,2024-05-11,MAG_004,55.26,Beauté,CLIENT_0365
TXN_004117,04/18/2024,MAG_044,241.79,Électronique,CLIENT_0891
TXN_004118,07-04-2024,MAG_032,48.37,Maison,
TXN_004119,2024/04/06,MAG_011,298.28,Maison,
TXN_004120,17/01/2024,MAG_020,116.12,Maison,#N/A
TXN_004121,03-06-2024,MAG_037,132.19,null,CLIENT_0269
TXN_004122,2024/03/28,MAG_004,306.75,Beauté,CLIENT_0810
TXN_004123,2024/01/08,MAG_045,23.28,Alimentaire,
TXN_004124,2024/06/01,MAG_036,173.44,Textile,CLIENT_0018
TXN_004125,2024-05-16,MAG_INEXISTANT_004,417.17,Éwlectronique,CLIENT_0554
TXN_004126,06/01/2024,MAG_027,333.47,Électronique,  
TXN_004127,2024/06/15,MAG_019,197.98,Beauté,CLIENT_0305
TXN_004128,07-06-2024,MAG_049,469.89,Beauté,CLIENT_0597
TXN_004129,04-04-2024,MAG_029,89.49,Électronique,CLIENT_0337
TXN_004130,11/06/2024,MAG_046,287.65,Beauté,CLIENT_0969
TXN_004131,2024-05-12,MAG_048,60.03,Beauté,NULL
TXN_004132,06-02-2024,MAG_005,223.35,Beauté,CLIENT_0749
